JKFA023;Colpohystérectomie totale élargie aux paramètres, par abord vaginal
B125;IRM : 4 séquences et plus - Cou
B126;Scanographie X : abdomen et pelvis, avec injection intraveineuse de produit de contraste - Tractus digestif
B127;Scanographie X : abdomen et pelvis, avec injection intraveineuse de produit de contraste - Tractus génito-urinaire
B128;IRM : 1 séquence - Cœur et gros vaisseaux
B129;IRM : 2 séquences - Cœur et gros vaisseaux
B130;IRM : 3 séquences - Cœur et gros vaisseaux
B131;IRM : 4 séquences et plus - Cœur et gros vaisseaux
B132;Ponction ou cytoponction sous scanographie - Tractus digestif
B133;Biopsie isolée ou associée à une ponction sous scanographie - Tractus digestif
B134;Échographie abdominale et pelvienne
B135;Échographie abdominale et pelvienne avec Doppler
B136;Scanographie X : abdomen et pelvis, sans et avec injection intraveineuse de produit de contraste - Tractus digestif
B137;Scanographie X : abdomen et pelvis, sans et avec injection intraveineuse de produit de contraste - Tractus génito-urinaire
B138;Écho-endoscopie œsophagienne
B139;Écho-endoscopie gastrique
B140;Écho-endoscopie duodénale
B141;Écho-endoscopie bilio-pancréatique
B142;Écho-endoscopie colique
B143;Étude de la paroi rectale sous échographie
B144;Échographie peropératoire d'un organe du tractus digestif (foie, voies biliaires, pancréas, rate)
B145;Ponction ou cytoponction sous échographie - Tractus digestif
B146;Biopsie isolée ou associée à une ponction sous échographie - Tractus digestif
B147;Drainage de collection sous échographie - Tractus digestif
B148;Cholécystostomie transcutanée sous échographie
B149;IRM : 1 séquence - Tractus digestif
B150;IRM : 2 séquences - Tractus digestif
B151;IRM : 3 séquences - Tractus digestif
B152;IRM : 4 séquences et plus - Tractus digestif
B153;Ponction ou cytoponction sous scanographie - Tractus génito-urinaire
B154;Biopsie isolée ou associée à une ponction sous scanographie - Tractus génito-urinaire
B155;Échographie du monitorage de l'ovulation
B156;Échographie de la grossesse au 1er trimestre
B157;Échographie de la grossesse au 2ème trimestre
B158;Échographie de la grossesse au 3ème trimestre
B159;Échographie-Doppler pulsé ou couleur du cordon
B160;Échographie-Doppler pulsé ou couleur du cordon et des artères céphaliques
B161;Échographie-Doppler pulsé ou couleur des vaisseaux pelviens
B162;Échographie-Doppler pulsé ou couleur des vaisseaux péniens avec épreuve pharmacodynamique
B163;Échographie peropératoire - Tractus génito-urinaire
B164;Amniocentèse sous échographie
B165;Choriocentèse sous échographie
B166;Ponction intrafœtale sous échographie
B167;Abord vasculaire fœtal sous échographie
B168;Ponction ou cytoponction sous échographie - Tractus génito-urinaire
B169;Biopsie isolée ou associée à une ponction sous échographie - Tractus génito-urinaire
B170;Thérapeutique directe du fœtus sous échographie
B171;Drainage de collection sous échographie - Tractus génito-urinaire
B172;Mise en place d'une sonde de néphrostomie percutanée sous échographie
B173;IRM : 1 séquence - Tractus génito-urinaire
B174;IRM : 2 séquences - Tractus génito-urinaire
B175;IRM : 3 séquences - Tractus génito-urinaire
B176;IRM : 4 séquences et plus - Tractus génito-urinaire
B177;Test dynamique au furosémide - Médecine nucléaire
B178;Clairance au chrome 51
B179;Ponction ou cytoponction sous scanographie - Poumon et médiastin
B180;Biopsie isolée ou associée à une ponction sous scanographie - Poumon et médiastin
B181;Échographie d'une lésion pariétale thoracique, pleurale, pulmonaire ou médiastinale
B182;Échographie d'une lésion médiastinale par voie œsophagienne
B183;Ponction ou cytoponction sous échographie - Poumon et médiastin
B184;Biopsie isolée ou associée à une ponction sous échographie - Poumon et médiastin
B185;Drainage de collection sous échographie - Poumon et médiastin
B186;IRM : 1 séquence - Poumon et médiastin
B187;IRM : 2 séquences - Poumon et médiastin
B188;IRM : 3 séquences - Poumon et médiastin
B189;IRM : 4 séquences et plus - Poumon et médiastin
B190;IRM : asservissement ECG - Poumon et médiastin
B191;Ponction ou cytoponction sous scanographie - Membres inférieurs
B192;Biopsie isolée ou associée à une ponction sous scanographie - Membres inférieurs
B193;Échographie-Doppler vasculaire pulsé ou couleur - Membres inférieurs
B194;Échographie peropératoire - Membres inférieurs
B195;Ponction ou cytoponction sous échographie - Membres inférieurs
B196;Biopsie isolée ou associée à une ponction sous échographie - Membres inférieurs
B197;Drainage de collection sous échographie - Membres inférieurs
B198;IRM : 1 séquence - Segment de membre inférieur
B199;IRM : 2 séquences - Segment de membre inférieur
B200;IRM : reconstruction tridimensionnelle
B202;Échographie transfontanellaire
B205;Échographie de l'orbite et de l'œil en mode A
B206;Échographie de l'orbite et de l'œil en mode B
B207;Biométrie oculaire par échographie
B208;Recherche de corps étranger intra-orbitaire par échographie
B209;Échographie des glandes salivaires
B214;Échographie des parties molles (seins exclus) - Cœur, cou, cage thoracique
B215;Échographie des glandes thyroïdes ou parathyroïdes
B216;Échographie des vaisseaux du cou
B219;Échographie des seins
B222;Échocardiographie en mode T.M. et bidimensionnel
B224;Échocardiographie par voie œsophagienne avec Doppler pulsé ou Doppler couleur
B225;Échographie par voie œsophagienne - Cœur, cou, cage thoracique
B228;Échographie-Doppler continu transcrânien
B236;Doppler continu des vaisseaux du cou
B245;Échographie abdominale
B254;Échographie d'un organe du tractus digestif (foie, voies biliaires, pancréas, rate)
B258;Échographie-Doppler pulsé ou couleur des vaisseaux du cou
B259;Échographie endovaginale
B260;Échographie rénale et de la région lombaire
B263;Échographie endo-urétrale ou endovésicale
B265;Échographie testiculaire
B280;Échographie des parties molles - Membres inférieurs
B281;Échographie-Doppler vasculaire continu - Membres inférieurs
B284;Échographie de hanche du nouveau-né
B287;Échographie d'une cavité articulaire ou para-articulaire - Membres inférieurs
B288;Échographie vasculaire - Membres inférieurs
B294;Échographie d'une cavité articulaire ou para-articulaire - Membres supérieurs
B295;Échographie vasculaire - Membres supérieurs
B299;Échographie des parties molles - Membres supérieurs
B301;Échographie vésico-prostatique avec exploration du haut appareil urinaire
B302;Échographie pelvienne chez la femme, en dehors de la grossesse
B315;Échographie-Doppler vasculaire continu - Membres supérieurs
B318;IRM : 3 séquences - Segment de membre inférieur
B319;IRM : 4 séquences et plus - Segment de membre inférieur
B320;Ponction ou cytoponction sous scanographie - Membres supérieurs
B321;Biopsie isolée ou associée à une ponction sous scanographie - Membres supérieurs
B322;Échographie-Doppler vasculaire pulsé ou couleur - Membres supérieurs
B323;Échographie peropératoire - Membres supérieurs
B324;Ponction ou cytoponction sous échographie - Membres supérieurs
B325;Biopsie isolée ou associée à une ponction sous échographie - Membres supérieurs
B326;Drainage de collection sous échographie - Membres supérieurs
B327;IRM : 1 séquence - Segment de membre supérieur
B328;IRM : 2 séquences - Segment de membre supérieur
B329;IRM : 3 séquences - Segment de membre supérieur
B330;IRM : 4 séquences et plus - Segment de membre supérieur
B331;Recherche d'un foyer infectieux ou inflammatoire évolutif après administration de lymphocytes marqués
B332;Marquage d'éléments figurés
B334;Échographie pelvienne par voie endorectale
B335;Échographie prostatique par voie endorectale
B336;Échographie au lit du malade
B337;Ponction du sein sous échographie
B400;Mise en œuvre d'un système de traitement de l'information
B401;Tomoscintigraphie
B500;Scintigraphie du crâne (face, profil)
B501;Scintigraphie de l'encéphale (traceur diffusible, perfusion cérébrale)
B502;Scintigraphie de l'encéphale (traceur non diffusible)
B503;Cisternographie isotopique
B504;Recherche isotopique d'une brèche ostéo-méningée
B505;Débit isotopique de valve
B506;Gamma-angio-encéphalographie
B507;Mesure isotopique des débits sanguins cérébraux régionaux
B515;Scintigraphie osseuse du massif facial
B516;Scintigraphie oculaire
B517;Recherche isotopique d'une formation tumorale intra-oculaire (traceur spécifique)
B518;Scintigraphie des glandes salivaires
B519;Recherche isotopique d'une thyroïde sublinguale (Iode 123)
B520;Scintigraphie des voies lacrymales
B525;Scintigraphie des glandes parathyroïdes
B526;Scintigraphie thyroïdienne (Technetium 99, Iode 131)
B527;Scintigraphie thyroïdienne (Iode 123, Thallium 201)
B528;Test préthérapeutique à l'iode radio-actif
B529;Gamma-angio-scintigraphie des vaisseaux du cou
B530;Recherche d'une thrombose vasculaire (traceur spécifique) du cou
B531;Scintigraphie myocardique au repos
B532;Scintigraphie myocardique après épreuve d'effort ou test pharmacologique
B533;Étude de la fixation des acides gras marqués par le myocarde
B534;Recherche d'une nécrose myocardique (traceur spécifique hormis pyrophosphate)
B537;Gamma-angiographie (cavités cardiaques) : premier passage
B538;Débit cardiaque - Médecine nucléaire
B543;Étude de la fonction ventriculaire droite au repos - Médecine nucléaire
B544;Étude de la fonction ventriculaire droite après épreuve d'effort ou test pharmacologique - Médecine nucléaire
B545;Étude de la fonction ventriculaire gauche au repos - Médecine nucléaire
B546;Étude de la fonction ventriculaire gauche après épreuve d'effort ou test pharmacologique - Médecine nucléaire
B547;Recherche d'une thrombose intracavitaire (traceur spécifique)
B549;Stéthoscope radio-isotopique
B555;Scintigraphie pulmonaire de perfusion
B556;Scintigraphie pulmonaire de ventilation
B560;Lymphoscintigraphie des chaînes mammaires
B562;Scintigraphie pulmonaire de ventilation et de perfusion
B563;Étude de la perméabilité alvéolo-capillaire - Poumon et médiastin - Médecine nucléaire
B565;Scintigraphie hépatique
B567;Exploration des voies biliaires - Médecine nucléaire
B568;Recherche d'un reflux gastro-œsophagien - Médecine nucléaire
B569;Scintigraphie splénique
B570;Recherche d'une déperdition sanguine digestive - Médecine nucléaire
B571;Exploration de l'aorte abdominale - Médecine nucléaire
B572;Test d'absorption digestive de la vitamine B12 (test de Schilling) en présence ou en l'absence de facteur intrinsèque - Médecine nucléaire
B573;Test d'absorption digestive du fer - Médecine nucléaire
B574;Test d'absorption digestive du calcium - Médecine nucléaire
B575;Autres tests d'absorption digestive (acides gras...) - Médecine nucléaire
B576;Étude des déperditions digestives des protéines - Médecine nucléaire
B577;Recherche d'une thrombose vasculaire (traceur spécifique) - Tractus digestif
B579;Transit digestif par scintigraphie (substance solide ou liquide)
B580;Scintigraphie rénale
B581;Néphrogramme isotopique
B582;Recherche d'un reflux vésico-urétéral - Médecine nucléaire
B583;Scintigraphie surrénalienne (cortex)
B584;Scintigraphie surrénalienne (medulla)
B588;Scintigraphie testiculaire
B589;Scintigraphie utérine
B590;Exploration d'une articulation du membre inférieur - Médecine nucléaire
B591;Exploration des masses musculaires du membre inférieur - Médecine nucléaire
B592;Recherche d'une thrombose veineuse du membre inférieur (traceur spécifique)
B593;Phlébographie isotopique du membre inférieur
B594;Lymphoscintigraphie du membre inférieur
B600;Exploration d'une articulation du membre supérieur - Médecine nucléaire
B601;Exploration des masses musculaires du membre supérieur - Médecine nucléaire
B602;Recherche d'une thrombose veineuse du membre supérieur (traceur spécifique)
B603;Phlébographie isotopique du membre supérieur
B604;Lymphoscintigraphie du membre supérieur
B612;Mesure de l'eau totale - Médecine nucléaire
B614;Durée de vie des hématies - Médecine nucléaire
B615;Recherche de sang dans les selles - Médecine nucléaire
B616;Mesure du volume sanguin - Médecine nucléaire
B617;Étude de la cinétique rapide du fer - Médecine nucléaire
B618;Étude de la cinétique du fer - Médecine nucléaire
B619;Scintigraphie médullaire
B620;Durée de vie des plaquettes - Médecine nucléaire
B621;Durée de vie des polynucléaires - Médecine nucléaire
B622;Étude du métabolisme du calcium - Médecine nucléaire
B623;Scintigraphie du squelette
B624;Scintigraphie d'une pièce osseuse
B625;Recherche d'une formation tumorale (intra-oculaire exclue) après administration d'Iode 131
B626;Recherche d'une formation tumorale (intra-oculaire exclue) avec d'autres traceurs spécifiques
B628;Recherche d'un foyer infectieux ou inflammatoire évolutif après administration de polynucléaires marqués
B629;Recherche d'un foyer infectieux ou inflammatoire évolutif après administration de Gallium 67
B630;Recherche d'un foyer infectieux ou inflammatoire évolutif avec d'autres traceurs spécifiques
B635;Autres actes de Médecine nucléaire
B640;Traitement de l'hyperthyroïdie (Iode 131)
B641;Traitement d'un cancer thyroïdien (Iode 131)
B642;Traitement des polyglobulies (Phosphore 32)
B643;Synoviorthèse radio-isotopique
B644;Autres traitements faisant appel à des éléments radioactifs en source non scellée
B645;Contrôle du traitement d'un cancer thyroïdien (Iode 131)
B646;Contrôle peropératoire - Médecine nucléaire
B647;Autres contrôles après traitement - Médecine nucléaire
B648;MIBG thérapeutique - Médecine nucléaire
CDQ+111;ÉVAL FINALE AUDITION
CDQ+136;ÉVAL FINALE COMPÉTENCES EN DISCRIMINATION AUDITIVE
CDQ+139;ÉVAL INTERMÉDIAIRE AUDITION
CDQ+147;ÉVAL INITIALE AUDITION
CDQ+273;ÉVAL INTERMÉDIAIRE COMPÉTENCES EN DISCRIMINATION AUDITIVE
CDQ+279;ÉVAL INITIALE COMPÉTENCES EN DISCRIMINATION AUDITIVE
CDR+018;SÉANCE RÉÉDUC AUDITION
CDR+018;SÉANCE RÉÉDUC TROUBLES AUDITION
CDR+063;SÉANCE RÉÉDUC COMPÉTENCES EN DISCRIMINATION AUDITIVE
CEQ+009;ÉVAL INITIALE POUR RÉÉDUC TROUBLES VESTIBULAIRES
CEQ+151;ÉVAL FINALE POUR RÉÉDUC TROUBLES VESTIBULAIRES
CEQ+180;ÉVAL FINALE POUR RÉÉDUC TROUBLES ÉQUILIBRE
CEQ+219;ÉVAL INTERMÉDIAIRE POUR RÉÉDUC TROUBLES VESTIBULAIRES
CEQ+239;ÉVAL INTERMÉDIAIRE POUR RÉÉDUC TROUBLES ÉQUILIBRE
CEQ+275;ÉVAL INITIALE POUR RÉÉDUC TROUBLES ÉQUILIBRE
CER+030;SÉANCE RÉÉDUC TROUBLES VESTIBULAIRES
CER+223;SÉANCE RÉÉDUC FONCTIONS ÉQUILIBRE
C001;Fabrication d'un système de contention personnalisé [individualisé] avant irradiation externe
C002;Repérage des organes [volumes] cibles et des organes [volumes] à risque en position de traitement avant irradiation externe, par conformateur
C003;Repérage des organes [volumes] cibles et des organes [volumes] à risque en position de traitement avant irradiation externe, par conformateur et échographe
C004;Repérage des organes [volumes] cibles et des organes [volumes] à risque en position de traitement avant irradiation externe, par simulateur-scanographe
C005;Repérage des organes [volumes] cibles et des organes [volumes] à risque en position de traitement avant irradiation externe, par scanographe
C006;Repérage des organes [volumes] cibles et des organes [volumes] à risque en position de traitement avant irradiation externe, par remnographe [IRM]
C007;Repérage des organes [volumes] cibles et des organes [volumes] à risque en position de traitement avant irradiation externe, par scanographe et remnographe [IRM]
C008;Dosimétrie sur 1 ou 2 coupes, avant irradiation externe
C009;Dosimétrie sur 3 coupes et plus, avant irradiation externe
C010;Dosimétrie tridimensionnelle sans histogramme dose-volume [HDV], avant irradiation externe
C011;Dosimétrie tridimensionnelle avec histogramme dose-volume [HDV] des organes [volumes] cibles et des organes [volumes] à risque, avant irradiation externe
C012;Simulation d'irradiation externe sous l'appareil de traitement
C013;Simulation d'irradiation externe à l'aide d'un simulateur, d'un simulateur-scanner ou d'un scanner à fonction simulateur intégrée [simulation virtuelle]
C014;Simulation d'irradiation externe virtuelle à l'aide d'un scanner, utilisant le BEV ["beam's eye view"] et la reconstruction tridimensionnelle
C015;Fabrication de cache en rhodoïd, avant irradiation externe
C016;Fabrication de cache personnalisé et focalisé, avant irradiation externe
C017;Fabrication de filtre-compensateur personnalisé, avant irradiation externe
C018;Fabrication personnalisée de bolus, avant irradiation externe
C019;Paramétrage personnalisé d'un collimateur multilames, avant irradiation externe
C020;Paramétrage personnalisée d'un collimateur multilames pour utilisation dynamique [modulation d'intensité du faisceau], avant irradiation externe
C021;Séance d'irradiation externe par machine produisant des photons d'énergie inférieure à 5 MV par 1 ou 2 faisceaux, sans utilisation de modificateur de faisceau
C022;Séance d'irradiation externe par machine produisant des photons d'énergie inférieure à 5 MV par 3 ou 4 faisceaux, sans utilisation de modificateur de faisceau
C023;Séance d'irradiation externe par machine produisant des photons d'énergie inférieure à 5 MV par 5 faisceaux ou plus, sans utilisation de modificateur de faisceau
C024;Séance d'irradiation externe par machine produisant des photons d'énergie inférieure à 5 MV par 1 ou 2 faisceaux, avec utilisation de cache simple et/ou de coin et/ou de bolus
C025;Séance d'irradiation externe par machine produisant des photons d'énergie inférieure à 5 MV par 3 ou 4 faisceaux,  avec utilisation de cache simple et/ou de coin et/ou de bolus
C026;Séance d'irradiation externe par machine produisant des photons d'énergie inférieure à 5 MV par 5 faisceaux ou plus, avec utilisation de cache simple et/ou de coin et/ou de bolus
C027;Séance d'irradiation externe par machine produisant des photons d'énergie inférieure à 5 MV par 1 ou 2 faisceaux, avec utilisation de cache personnalisé ou collimateur multilames et/ou filtre-compensateur
C028;Séance d'irradiation externe par machine produisant des photons d'énergie inférieure à 5 MV par 3 ou 4 faisceaux,  avec utilisation de cache personnalisé ou collimateur multilames et/ou filtre-compensateur
C029;Séance d'irradiation externe par machine produisant des photons d'énergie inférieure à 5 MV par 5 faisceaux ou plus, avec utilisation de cache personnalisé ou collimateur multilames et/ou filtre-compensateur
C030;Séance d'irradiation externe par machine produisant des photons d'énergie inférieure à 5 MV par 1 ou 2 faisceaux, avec utilisation dynamique de collimateur multilames
C031;Séance d'irradiation externe par machine produisant des photons d'énergie égale ou supérieure à 5 MV et inférieure à 15 MV par 1 ou 2 faisceaux, sans utilisation de modificateur de faisceau
C032;Séance d'irradiation externe par machine produisant des photons d'énergie égale ou supérieure à 5 MV et inférieure à 15 MV par 3 ou 4 faisceaux, sans utilisation de modificateur de faisceau
C033;Séance d'irradiation externe par machine produisant des photons d'énergie égale ou supérieure à 5 MV et inférieure à 15 MV par 5 faisceaux ou plus, sans utilisation de modificateur de faisceau
C034;Séance d'irradiation externe par machine produisant des photons d'énergie égale ou supérieure à 5 MV et inférieure à 15 MV par 1 ou 2 faisceaux, avec utilisation de cache simple et/ou de coin et/ou de bolus
C035;Séance d'irradiation externe par machine produisant des photons d'énergie égale ou supérieure à 5 MV et inférieure à 15 MV par 3 ou 4 faisceaux,  avec utilisation de cache simple et/ou de coin et/ou de bolus
C036;Séance d'irradiation externe par machine produisant des photons d'énergie égale ou supérieure à 5 MV et inférieure à 15 MV par 5 faisceaux ou plus, avec utilisation de cache simple et/ou de coin et/ou de bolus
C037;Séance d'irradiation externe par machine produisant des photons d'énergie égale ou supérieure à 5 MV et inférieure à 15 MV par 1 ou 2 faisceaux, avec utilisation de cache personnalisé ou collimateur multilames et/ou filtre-compensateur
C038;Séance d'irradiation externe par machine produisant des photons d'énergie égale ou supérieure à 5 MV et inférieure à 15 MV par 3 ou 4 faisceaux,  avec utilisation de cache personnalisé ou collimateur multilames et/ou filtre-compensateur
C039;Séance d'irradiation externe par machine produisant des photons d'énergie égale ou supérieure à 5 MV et inférieure à 15 MV par 5 faisceaux ou plus, avec utilisation de cache personnalisé ou collimateur multilames et/ou filtre-compensateur
C040;Séance d'irradiation externe par machine produisant des photons d'énergie égale ou supérieure à 5 MV et inférieure à 15 MV par 1 ou 2 faisceaux, avec utilisation dynamique de collimateur multilames
C041;Séance d'irradiation externe par machine produisant des photons d'énergie égale ou supérieure à 5 MV et inférieure à 15 MV par 3 ou 4 faisceaux,  avec utilisation dynamique de collimateur multilames
C042;Séance d'irradiation externe par machine produisant des photons d'énergie égale ou supérieure à 5 MV et inférieure à 15 MV par 5 faisceaux ou plus, avec utilisation dynamique de collimateur multilames
C043;Séance d'irradiation externe par machine produisant des photons d'énergie égale ou supérieure à 15 MV par 1 ou 2 faisceaux, sans utilisation de modificateur de faisceau
C044;Séance d'irradiation externe par machine produisant des photons d'énergie égale ou supérieure à 15 MV par 3 ou 4 faisceaux, sans utilisation de modificateur de faisceau
C045;Séance d'irradiation externe par machine produisant des photons d'énergie égale ou supérieure à 15 MV par 5 faisceaux ou plus, sans utilisation de modificateur de faisceau
C046;Séance d'irradiation externe par machine produisant des photons d'énergie égale ou supérieure à 15 MV par 1 ou 2 faisceaux, avec utilisation de cache simple et/ou de coin et/ou de bolus
C047;Séance d'irradiation externe par machine produisant des photons d'énergie égale ou supérieure à 15 MV par 3 ou 4 faisceaux,  avec utilisation de cache simple et/ou de coin et/ou de bolus
C048;Séance d'irradiation externe par machine produisant des photons d'énergie égale ou supérieure à 15 MV par 5 faisceaux ou plus, avec utilisation de cache simple et/ou de coin et/ou de bolus
C049;Séance d'irradiation externe par machine produisant des photons d'énergie égale ou supérieure à 15 MV par 1 ou 2 faisceaux, avec utilisation de cache personnalisé ou collimateur multilames et/ou filtre-compensateur
C050;Séance d'irradiation externe par machine produisant des photons d'énergie égale ou supérieure à 15 MV par 3 ou 4 faisceaux,  avec utilisation de cache personnalisé ou collimateur multilames et/ou filtre-compensateur
C051;Séance d'irradiation externe par machine produisant des photons d'énergie égale ou supérieure à 15 MV par 5 faisceaux ou plus, avec utilisation de cache personnalisé ou collimateur multilames et/ou filtre-compensateur
C052;Séance d'irradiation externe par machine produisant des photons d'énergie égale ou supérieure à 15 MV par 1 ou 2 faisceaux, avec utilisation dynamique de collimateur multilames
C053;Séance d'irradiation externe par machine produisant des photons d'énergie égale ou supérieure à 15 MV par 3 ou 4 faisceaux,  avec utilisation dynamique de collimateur multilames
C054;Séance d'irradiation externe par machine produisant des photons d'énergie égale ou supérieure à 15 MV par 5 faisceaux ou plus, avec utilisation dynamique de collimateur multilames
C055;Contrôle balistique par imagerie, au cours d'une irradiation externe
C056;Contrôle de la dose d'irradiation externe reçue au cours d'une irradiation externe [dosimétrie in vivo], par faisceau,
C057;Contrôle de la dose d'irradiation externe reçue au cours d'une irradiation externe [dosimétrie in vivo], par thermoluminescence
C059;Préparation à une irradiation externe du névraxe
C060;Irradiation externe du névraxe
C061;Préparation à une proton-thérapie ou neutron-thérapie
C062;Proton-thérapie ou neutron-thérapie
C063;Préparation à une irradiation corporelle totale à dose totale d'au moins 3 Gy
C064;Irradiation corporelle totale à dose totale d'au moins 3 Gy
C065;Préparation à une irradiation cutanée totale à dose fractionnée
C066;Irradiation cutanée totale à dose fractionnée
C067;Irradiation externe peropératoire en dose unique
C068;Préparation à une irradiation en condition stéréotaxique avec cadre invasif, en dose unique
C069;Radiothérapie en condition stéréotaxique avec cadre invasif, en dose unique
C070;Préparation à une irradiation en condition stéréotaxique avec cadre invasif, à dose fractionnée
C071;Radiothérapie en condition stéréotaxique avec cadre invasif, à dose fractionnée
C072;Acquisition des données anatomiques avant curiethérapie par échographie
C073;Acquisition des données anatomiques avant curiethérapie par scanographie
C074;Acquisition des données anatomiques avant curiethérapie par remnographie
C075;Dosimétrie dans un plan sur 1 ou 2 coupes, avant curiethérapie
C076;Dosimétrie bidimensionnelle, avant curiethérapie
C077;Dosimétrie tridimensionnelle, avant curiethérapie
C078;Fabrication d'un applicateur personnalisé pour curiethérapie
C079;Fabrication de protection plombée personnalisée pour curiethérapie
C080;Pose de matériel vecteur pour curiethérapie endocavitaire en dehors du fond vaginal, sans endoscopie
C081;Pose de matériel vecteur pour curiethérapie endocavitaire du fond vaginal
C082;Pose de matériel vecteur pour curiethérapie endoluminale, au cours d'une endoscopie
C083;Pose de matériel vecteur pour curiethérapie interstitielle de la peau
C084;Pose de matériel vecteur pour curiethérapie interstitielle du sein
C085;Pose de matériel vecteur pour curiethérapie interstitielle d'une lèvre
C086;Pose de matériel vecteur pour curiethérapie interstitielle des parties molles
C087;Pose de matériel vecteur pour curiethérapie interstitielle du pelvis
C088;Pose de matériel vecteur pour curiethérapie interstitielle des voies aérodigestives
C089;Pose de matériel vecteur pour curiethérapie interstitielle, au cours d'une intervention chirurgicale
C090;Mise en place de source radioactive pour curiethérapie à bas débit de dose [BDD], sans projecteur de source
C091;Mise en place de source radioactive pour curiethérapie à bas débit de dose [BDD], avec projecteur de source
C092;Mise en place de source radioactive pour curiethérapie à débit de dose pulsé, avec projecteur de source
C093;Mise en place de source radioactive pour curiethérapie à haut débit de dose [HDD], avec projecteur de source
C095;Mise en place permanente d'iode 125 pour curiethérapie
C096;Mise en place temporaire d'une source de radioélément autre que césium 137 ou iridium 192, pour curiethérapie extravasculaire
DKQ+008;QUANTIFIC CAPACITÉS FCTNNELLES CARDIOVASCS & / RESPIR POUR RÉALIS GESTES QUOTID
DKQ+008;QUANTIFIC CAPACITÉS FCTNNELLES CARDIOVASCS &/ RESPIR POUR RÉALIS GESTES QUOTID
DKR+013;ÉANCE COLLECT RÉENTRNMT Ã€ L'EFFORT AÉROBIE & RENFORCEMENT MUSCUL CONTRE RÉSISTANCE
DKR+013;SÉANCE COLLECT RÉENTRNMT À L'EFFORT AÉROBIE &  RENFORCEMENT MUSCUL CONTRE RÉSISTANCE
DKR+013;SÉANCE COLLECT RÉENTRNMT À L'EFFORT AÉROBIE & RENFORCEMENT MUSCUL CONTRE RÉSISTANCE
DKR+013;SÉANCE COLLECTIVE RÉENTRAINEMENT Ã€ L'EFFORT AÉROBIE & RENFORCEMENT MUSCULAIRE CONTRE RÉSISTANCE
DKR+016;ÉANCE INDIV RÉENTRNMT Ã€ L'EFFORT AÉROBIE EN PISCINE + ERGOMÉTRE
DKR+016;SÉANCE INDIV RÉENTRNMT À L'EFFORT AÉROBIE EN PISCINE + ERGOMÈTRE
DKR+016;SÉANCE INDIVIDUELLE RÉENTRAINEMENT Ã€ L'EFFORT AÉROBIE EN PISCINE + ERGOMÉTRE
DKR+061;SÉANCE INDIVIDUELLE RÉENTRAINEMENT À L'EFFORT AÉROBIE + 1 ERGOMÈTRE
DKR+061;SÉANCE INDIVIDUELLE RÉENTRAINEMENT Ã€ L'EFFORT AÉROBIE + 1 ERGOMÉTRE
DKR+118;ÉANCE INDIV RÉENTRNMT Ã€ L'EFFORT AÉROBIE & RENFORCEMENT MUSCUL CONTRE RÉSISTANCE
DKR+118;SÉANCE INDIV RÉENTRNMT À L'EFFORT AÉROBIE &  RENFORCEMENT MUSCUL CONTRE RÉSISTANCE
DKR+118;SÉANCE INDIV RÉENTRNMT À L'EFFORT AÉROBIE & RENFORCEMENT MUSCUL CONTRE RÉSISTANCE
DKR+118;SÉANCE INDIVIDUELLE RÉENTRAINEMENT Ã€ L'EFFORT AÉROBIE & RENFORCEMENT MUSCULAIRE CONTRE RÉSISTANCE
DKR+181;SÉANCE COLLECTIVE RÉENTRAINEMENT À L'EFFORT AÉROBIE SANS ERGOMÈTRE
DKR+181;SÉANCE COLLECTIVE RÉENTRAINEMENT Ã€ L'EFFORT AÉROBIE SANS ERGOMÉTRE
DKR+182;SÉANCE COLLECTIVE RÉENTRAINEMENT À L'EFFORT AÉROBIE EN PISCINE SANS ERGOMÈTRE
DKR+182;SÉANCE COLLECTIVE RÉENTRAINEMENT Ã€ L'EFFORT AÉROBIE EN PISCINE SANS ERGOMÉTRE
DKR+194;ÉANCE COLLECT RÉENTRNMT Ã€ L'EFFORT AÉROBIE EN PISCINE + ERGOMÉTRE
DKR+194;SÉANCE COLLECT RÉENTRNMT À L'EFFORT AÉROBIE EN PISCINE + ERGOMÈTRE
DKR+194;SÉANCE COLLECTIVE RÉENTRAINEMENT Ã€ L'EFFORT AÉROBIE EN PISCINE + ERGOMÉTRE
DKR+195;SÉANCE INDIVIDUELLE RÉENTRAINEMENT À L'EFFORT AÉROBIE SANS ERGOMÈTRE
DKR+195;SÉANCE INDIVIDUELLE RÉENTRAINEMENT Ã€ L'EFFORT AÉROBIE SANS ERGOMÉTRE
DKR+200;SÉANCE COLLECTIVE RÉENTRAINEMENT À L'EFFORT AÉROBIE + 1 ERGOMÈTRE
DKR+200;SÉANCE COLLECTIVE RÉENTRAINEMENT Ã€ L'EFFORT AÉROBIE + 1 ERGOMÉTRE
DKR+247;ÉANCE INDIV RÉENTRNMT Ã€ L'EFFORT AÉROBIE + PLSRS ERGOMÉTRES
DKR+247;SÉANCE INDIV RÉENTRNMT À L'EFFORT AÉROBIE + PLSRS ERGOMÈTRES
DKR+247;SÉANCE INDIVIDUELLE RÉENTRAINEMENT Ã€ L'EFFORT AÉROBIE + PLUSIEURS ERGOMÉTRES
DKR+254;SÉANCE INDIVIDUELLE RÉENTRAINEMENT À L'EFFORT AÉROBIE EN PISCINE SANS ERGOMÈTRE
